"seqnames","start","end","name","strand","logFC_cac1","PValue_cac1","FDR_cac1","logFC_cac2","PValue_cac2","FDR_cac2","logFC_cac3","PValue_cac3","FDR_cac3","logFC_set7","PValue_set7","FDR_set7"
"CM002236.1",1150,2878,".","-",0.722580370182087,0.000427510802238619,0.00145614085432545,0.434971289644428,0.0306920768879043,0.0717574341177135,-3.20564612610199,5.44820692295588e-28,6.42814099659585e-27,-4.85671566313881,1.37889868153141e-40,3.28732516210383e-38
"CM002236.1",3177,6443,".","+",0.541169041573399,0.018209563838592,0.0461079899460197,0.391772232672894,0.0858895397307458,0.167534538253867,-3.33829516243327,8.69343710361584e-24,6.07635030888149e-23,-2.47280372345351,7.58213155290534e-18,9.91736895126606e-18
"CM002236.1",15929,16647,".","+",1.06034166606834,5.99133716097625e-05,0.000233731815989248,0.360400469045812,0.160348346202444,0.276834068811044,-2.90879481419855,4.76687410414009e-16,1.67464530045968e-15,-2.63663650153933,2.12817520137111e-15,2.57298299120723e-15
"CM002236.1",17440,19615,".","+",0.339216223039046,0.166223491297256,0.279912721621196,-0.595688509953959,0.0170565969055498,0.0435170210023724,-3.29059146461337,1.23778809420562e-20,5.97522166339549e-20,-2.37828230653071,3.84878303165158e-15,4.59525518547724e-15
"CM002236.1",34980,39245,".","+",0.0873216821275209,0.689460725600737,0.805972381320722,-0.493395890062937,0.0260294235349296,0.0630532245196308,-4.20192515824531,5.00499448294628e-32,1.11945043268565e-30,-3.38172681602126,7.5977347066759e-27,2.71174467456358e-26
"CM002236.1",40949,42632,".","-",-1.18175928198208,3.29285997172065e-06,1.4441235562252e-05,-1.35629462008956,1.73069701859242e-07,7.64011644391787e-07,-4.36585945587706,1.02508903484164e-28,1.34869557329165e-27,-3.59344248479748,3.91833457839441e-25,9.45756295720377e-25
"CM002236.1",43708,44551,".","-",-0.492138120446701,0.0343604162434083,0.0803339348408606,-0.53777016724547,0.0217137293721636,0.0541632431550995,-3.98224719517119,9.49448554143031e-27,8.65245385088693e-26,-3.77816023404234,6.16197413591484e-27,2.24388819902159e-26
"CM002236.1",45331,48154,".","-",-0.208550647656055,0.374923034899505,0.524111159203266,-0.543431577348416,0.0229121933844484,0.056522359415312,-3.25537489262078,4.00115108661846e-22,2.355063490457e-21,-2.47452172825411,5.57398976955325e-17,7.05688138749101e-17
"CM002236.1",59145,61150,".","+",0.49719740463253,0.0331561893573184,0.0780624668728445,0.215543811494971,0.354381146226975,0.492836992474615,-2.30453449695311,2.68213233022048e-14,7.96332209547762e-14,-1.78605811154417,4.34731991372889e-11,4.72779847992234e-11
"CM002236.1",91323,92593,".","+",0.00314729822881542,0.989469352291295,0.992427407156142,-0.108366957771104,0.650722483405463,0.760687781123808,-3.85502668076815,2.92556066657821e-25,2.30947200855762e-24,-3.30192034101635,6.25366258233959e-23,1.10717878436672e-22
"CM002236.1",181222,181975,".","+",-1.47504509876105,1.52999005101634e-07,7.43929945095626e-07,-1.16173803369907,2.60398600408306e-05,9.49605765619422e-05,-1.77092655423277,1.25140452306405e-08,2.62403885929993e-08,-2.01707709833145,6.15824405479632e-11,6.68637825367044e-11
"CM002236.1",182427,185051,".","-",-1.55352243154069,4.58267593795518e-09,2.58401307089742e-08,-1.02903121870553,4.52579475244756e-05,0.000159832014678543,-2.06010282898783,7.77425207098377e-13,2.02190819365508e-12,-3.16915555551274,4.06844526147728e-22,6.74055992704013e-22
"CM002236.1",186039,188208,".","+",-1.98253582069655,6.90074723746494e-14,6.91104686020743e-13,-1.57997684726248,3.91860907354793e-10,2.20956864567282e-09,-2.95811807658034,2.49235321009582e-21,1.32727698728119e-20,-3.22590689080549,2.75721398515682e-24,5.62337563538063e-24
"CM002236.1",188530,189595,".","-",-1.90956141671654,4.87571305596176e-12,3.94169091632571e-11,-1.525786496508,8.9614379856643e-09,4.38914225429251e-08,-2.97511826851789,1.32645179633093e-19,5.89436526713944e-19,-3.8657044889552,1.00843594514576e-26,3.41747736966062e-26
"CM002236.1",190406,191138,".","+",-1.7997383902474,4.18515205639156e-11,2.9874862019561e-10,-1.53746461197348,7.55432086210076e-09,3.75477725812564e-08,-3.20040411765019,8.98018998605617e-21,4.43066726517918e-20,-3.62394339181322,7.97799287921807e-25,1.83690018801227e-24
"CM002236.1",193143,194064,".","-",-1.37256009695773,3.44276981520579e-07,1.60423510139103e-06,-1.34712513782333,6.88600942673379e-07,2.8346701382444e-06,-2.88386834684747,4.9636891748854e-17,1.85035302019339e-16,-2.58536500368038,5.79480270782791e-16,7.10843257212528e-16
"CM002236.1",195020,195335,".","-",-2.0231107370985,1.51777478190774e-09,9.01262724477956e-09,-1.96840625548311,6.14593430043731e-09,3.07755366835331e-08,-3.06637403024697,8.54920589043862e-14,2.42047137235625e-13,-2.55508964157453,3.70346440775022e-12,4.09394500428401e-12
"CM002236.1",195780,196290,".","-",-2.2207384363087,1.43308625653024e-12,1.20200109766474e-11,-2.27453868605859,9.18142849482046e-13,7.60585002472164e-12,-4.4168526889519,7.34715455163704e-24,5.18941126752469e-23,-3.66525586290135,1.14882997877349e-21,1.83977306863249e-21
