"seqnames","start","end","name","strand","logFC_WT","PValue_WT","FDR_WT","logFC_cac1","PValue_cac1","FDR_cac1","logFC_cac2","PValue_cac2","FDR_cac2","logFC_cac3","PValue_cac3","FDR_cac3","logFC_set7","PValue_set7","FDR_set7"
"CM002236.1",2878,3878,".","-",1.43384587307902,2.43307460954909e-08,2.63289233110626e-08,1.13124125271958,1.39392227673913e-05,1.47282353768663e-05,1.30708134099666,3.720296200657e-07,4.40923994151941e-07,0.570704972199262,0.0277819707737392,0.0296341021586552,1.62213997216042,2.89661440090833e-08,7.88066751988016e-08
"CM002236.1",2177,3177,".","+",-1.20130123251955,9.35703569085183e-05,9.59989005229378e-05,-1.39554439303104,8.7780034312737e-06,9.28947764695422e-06,-1.39028949687593,6.00895288346528e-06,6.57657383988382e-06,-0.551154195533781,0.0616297405513609,0.0651182164316266,-0.302159980877292,0.342804646439475,0.346934822902601
"CM002236.1",14929,15929,".","+",-2.01802832835347,9.93663698086625e-11,1.45161305459611e-10,-1.47295837200289,1.35952871577253e-06,1.45246947058686e-06,-1.60895968849773,6.97337057895692e-08,9.44779239729648e-08,-0.142291448118145,0.61121198766481,0.615793786672792,-1.09579755511012,0.000456507711707777,0.00050959000376682
"CM002236.1",16440,17440,".","+",-2.61388998718485,1.31493241403344e-18,2.00826041416016e-17,-1.98985196630048,5.7577407068901e-12,1.20161545187272e-11,-1.52961545871161,1.97192945260137e-08,3.07456285881234e-08,-0.300937238936202,0.241791317833375,0.24844612474622,-2.04157797086375,4.87156777669162e-12,5.36671073104388e-11
"CM002236.1",33980,34980,".","+",-2.41320993930866,3.38409617442179e-16,2.87862358128031e-15,-2.18077333802466,2.36773478023296e-13,8.24427567107067e-13,-2.28446134468836,1.72085489893655e-15,3.98763617960469e-14,-0.33282517055377,0.201706742151476,0.207894065530356,-1.02555331814814,0.000376942464518593,0.000422880360862261
"CM002236.1",42632,43632,".","-",-1.94613978797137,5.46333921093107e-11,8.65887723996623e-11,-2.09373864557853,7.40447606373523e-12,1.47431447266369e-11,-1.61954652620445,1.631986353575e-08,2.59880291374976e-08,-0.257457322459995,0.334254692820534,0.340332050871817,-1.93009870846478,7.29747261272787e-10,3.42930181521198e-09
"CM002236.1",44551,45551,".","-",-2.46547174262239,4.09565447153272e-16,3.3159997649036e-15,-2.45275220942059,1.43402411163093e-15,1.49756421456259e-14,-2.04732104097753,1.41463070268069e-12,1.07116411375737e-11,-1.49178135776396,1.08424735959945e-07,1.33201869406001e-07,-2.07433117089081,2.8598260991603e-11,2.28786087932824e-10
"CM002236.1",48154,49154,".","-",-2.59771498811595,8.96214264976009e-19,1.46891703918019e-17,-2.1868610226723,2.54839655336844e-14,1.38106651924483e-13,-2.20826105396042,1.59382721973482e-15,3.82518532736357e-14,-1.71051833644724,1.9296002426983e-10,3.41234569235067e-10,-2.15869305195134,1.66426964560449e-13,2.66283143296719e-12
"CM002236.1",58145,59145,".","+",-1.85206977933156,9.58520422299297e-11,1.41255641180949e-10,-1.86438181419493,1.09103193118999e-10,1.55663154513731e-10,-1.5360057443507,2.66245787255204e-08,3.98479218341864e-08,-1.43151236128114,1.91847259033418e-07,2.33553184910248e-07,-1.05160356714595,0.000328606893179021,0.000369270622435288
"CM002236.1",90323,91323,".","+",-2.21168887026878,3.547795649897e-13,1.10375864663462e-12,-1.98048916560294,7.8786507224029e-11,1.15347566131912e-10,-1.60687341905509,1.9849635294626e-08,3.08772104583071e-08,-1.7385007406471,1.75334128296623e-09,2.48051650979643e-09,-1.58872235296726,2.96783319839904e-07,5.61798284316664e-07
