"seqnames","start","end","name","strand","logFC_WT","PValue_WT","FDR_WT","logFC_cac1","PValue_cac1","FDR_cac1","logFC_cac2","PValue_cac2","FDR_cac2","logFC_cac3","PValue_cac3","FDR_cac3","logFC_set7","PValue_set7","FDR_set7"
"CM002236.1",2878,3878,".","-",2.25067607537728,2.25711076795527e-20,2.76784386143419e-20,2.85473369455612,3.75612728927725e-30,7.01143760665086e-30,2.61849843699142,3.24484917368453e-26,5.89334768842163e-26,-1.11189837735661,5.78504331863143e-05,9.04081188400075e-05,-0.601395119038477,0.0305565669929444,0.148817022835475
"CM002236.1",2177,3177,".","+",4.09244017203494,7.34002540196698e-46,2.26261333491826e-45,4.70890029291226,2.19540730891084e-56,7.37656855794041e-55,4.4714667558003,1.85328627353818e-52,4.15136125272553e-51,0.22381278160035,0.423351828645666,0.466381030901455,-0.566813590190524,0.0611194184691282,0.194814155962744
"CM002236.1",14929,15929,".","+",3.36212790949599,4.17273948018662e-36,6.85594359580784e-36,4.24260748929805,9.8600721117956e-52,1.35223846104625e-50,3.60773554233828,2.68304058274605e-40,8.50473241323278e-40,-0.671310196074123,0.016832885580339,0.0220931623241949,-0.133598774531936,0.643623957924421,0.723269731981958
"CM002236.1",16440,17440,".","+",0.861191461560663,0.000187080316754173,0.000190481777058794,1.90036612294557,8.09538085493626e-16,1.12865060882099e-15,0.779224698576391,0.000817494760321536,0.000977502631558847,-1.41494337307711,1.35008111749424e-07,2.33828482205188e-07,-0.958122207151591,0.000305130634981274,0.0410095573414832
"CM002236.1",33980,34980,".","+",1.71895413320477,3.26308696500182e-13,3.6125114340712e-13,2.99088201256489,1.30590776812797e-33,2.70021544671384e-33,0.918318470312526,9.23756671234228e-05,0.000113485280268629,-0.853402883012371,0.00111022777791454,0.00161837975435699,-0.401953449329638,0.131926194095891,0.257716286140811
"CM002236.1",42632,43632,".","-",3.65055529530175,2.44003231085052e-45,6.97745409741086e-45,2.90285518793291,1.74669645135489e-30,3.3064225783394e-30,2.92449999938898,3.96123555948753e-31,8.31859467492382e-31,-0.987850158253789,0.000280519874531521,0.000427458856428984,0.385025997475128,0.166890372779074,0.295911162289018
"CM002236.1",44551,45551,".","-",3.20316019587862,3.29850984364979e-37,5.65458830339964e-37,2.75480774586184,1.72832600874145e-28,3.09716020766468e-28,2.53628966019083,6.26749087488902e-25,1.09967463914502e-24,-0.332492765305057,0.205214369325391,0.238176262843977,0.132079277512899,0.631881511192471,0.714855851046027
"CM002236.1",48154,49154,".","-",0.818150489708521,0.000302775699403981,0.000307349350452379,0.942901058484082,3.43383608007332e-05,4.0554267940409e-05,0.248472508989262,0.277647459550995,0.294288789934178,-1.21716685761303,3.1444462956746e-06,5.17908801640522e-06,-0.570604541344889,0.0284139777942844,0.147538551783506
"CM002236.1",58145,59145,".","+",2.1459234105648,1.77622131445287e-19,2.14679986207253e-19,2.4670868467234,2.2173479798691e-24,3.5393297920951e-24,2.2566516939387,4.80105809202957e-21,7.6816929472473e-21,-0.358849706510701,0.16576915241542,0.193733687692456,0.226117909206029,0.403818221916581,0.522862900053839
"CM002236.1",90323,91323,".","+",3.24306822418198,4.04858790333628e-37,6.90520576406594e-37,3.62764780618542,7.41509072660417e-44,3.29996090614437e-43,3.15809013454996,2.73788616403743e-35,6.59447850262779e-35,-0.318515205837039,0.231717746973132,0.2666341198047,0.443127534964613,0.113565651474518,0.24275397256712
"CM002236.1",180222,181222,".","+",1.81652631253842,2.77736319869073e-15,3.16874035572185e-15,0.606708346920977,0.00808000952447432,0.00893053684284004,0.804990474276872,0.000444135830889708,0.000540687098474427,-0.0302145127508708,0.901599478026647,0.91108999884798,0.613753553404737,0.0199500661436396,0.138515341263641
"CM002236.1",185051,186051,".","-",3.45829141620091,2.3234436581444e-42,5.08584409860923e-42,2.15891487246769,8.9556718879139e-19,1.30546887389981e-18,2.68634104910334,1.50353996779079e-27,2.86226305483119e-27,1.27113611734855,2.8527288156267e-07,4.87794850916321e-07,0.346053615949788,0.208907073455222,0.336909176765192
